Name,Address,Location,Category,Role,Profession,Additional Info,Journal,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,fail_reason,nom_classification,is_provincia,nominatim_query,nominatim_flagged,matched_lat,matched_lon,match_confidence,geocoding_tier
Laboratorio Camicerie Eugenia Speri,SOTTOPORT. delle ACQUE 5013,,Camiceria,,,,,,,5,page_5_semantic.csv,cover_ads,,,,,False,"Nominatim failed: query=Sottoportego delle Acque, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Sottoportego delle Acque, Venezia, Italy",False,,,nominatim_failed,
Fontanella Nicolo,"Giudecca, San G. Giovanni",,carbone e legna (detta,",",parroco S. Maria del Rosario (Gesuitati),gilio),,,,393,page_393_semantic.csv,indice_generale,,,GIUDECCA,,False,"Nominatim failed: query=Chiesa di San Giovanni, Giudecca, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Chiesa di San Giovanni, Giudecca, Venezia, Italy",False,,,nominatim_failed,
Fontanin Giuseppe,S. State numero 1851,,imbarchi e sbarchi,",",parroco S. Maria del Rosario (Gesuitati),Photography Studio,,,,393,page_393_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Fontanin Bice,S. State numero 1851,alimentari,(dett.),",",parroco S. Maria del Rosario (Gesuitati),Caprenedo,,,,393,page_393_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Fonte Basso dr. Alfonso,S. State numero 1851,,Pretore della Pretura Civile e Penale,",",parroco S. Maria del Rosario (Gesuitati),Rialto,,,,393,page_393_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Forcellin Merlo Angelo,S. Barnaba numero 3080,,ing.,",",parroco S. Maria del Rosario (Gesuitati),Photography Studio,,,,393,page_393_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Chiesa di San Barnaba, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Chiesa di San Barnaba, Venezia, Italy",False,,,nominatim_failed,
Forcin Corradi,S. Marco numero 5293,,specialità veneziane,",",parroco S. Maria del Rosario (Gesuitati),Photography Studio,,,,393,page_393_semantic.csv,indice_generale,5293.0,,SAN MARCO,,False,"Nominatim failed: query=San Marco, Venezia, Italy | type=neighbourhood class=place",number_not_in_reference,inside_venice,False,"San Marco, Venezia, Italy",False,,,nominatim_failed,
Forlati dr. Bruno,S. Marco 24,,"Direttore Museo, Archeologico",",",parroco S. Maria del Rosario (Gesuitati),Photography Studio,,,,393,page_393_semantic.csv,indice_generale,24.0,,SAN MARCO,,False,"Nominatim failed: query=San Marco, Venezia, Italy | type=neighbourhood class=place",number_not_in_reference,inside_venice,False,"San Marco, Venezia, Italy",False,,,nominatim_failed,
Forte Luigi,S. Marco 150514,,VALESE LUIGI,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,carbone e legne (dettaglio),,,,394,page_394_semantic.csv,indice_generale,,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Forti Lina,S. Marco 150514,,VALESE LUIGI,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,giornali (rivendita) | Lista di Spagna,,,,394,page_394_semantic.csv,indice_generale,,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Forti Dr. Mario,S. Marco 150514,,Associazione Regionale tra gli Industriali,Presidente,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,"INSEGNE LUMINOSE e NEONI, AUDOTRìCI ARTISTICHE LUMINOSE",,,,394,page_394_semantic.csv,indice_generale,,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Foscato Marlo,Cannaregio 6882,,VALESE LUIGI,",",filati e affini,mercerie,,,,394,page_394_semantic.csv,indice_generale,6882.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Foshi Ferdinando,Castello 3167,,VALESE LUIGI,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,osteria,,,,394,page_394_semantic.csv,indice_generale,3167.0,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Foschi Francesco,Sedn. S. Lorenzo 5082,,VALESE LUIGI,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,vini (grossista),,,,394,page_394_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Fossati Dr. Carlo,Ponte Arditi,,VALESE LUIGI,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,malattie nervose,,,,394,page_394_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Ponte Arditi, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Ponte Arditi, Venezia, Italy",False,,,nominatim_failed,
Fossati Giuseppe,S. Zacaria 4973,,VALESE LUIGI,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,avv.,,,,394,page_394_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Foto Gagio,Ponte dei Baratteri,,VALESE LUIGI,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,fotografie (gabinetti di posa),,,,394,page_394_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Ponte dei Baratteri, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Ponte dei Baratteri, Venezia, Italy",False,,,nominatim_failed,
Franceschi Federico,Via A. Pacinotti,Margh,ª,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,spedizioni e trasporto,,,,394,page_394_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Franchin Giuseppe,Via Garibaldi 1211,Campen d.,VALESE LUIGI,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,impresa edile,,,,394,page_394_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
duse,"VENEZIA - Via XXII Marzo, 2288 - Telefono 25-889",,VALESE LUIGI,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,Maachine per scrivere - Calcolatori - Duplicatori,,,,394,page_394_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Via XXII Marzo, Venezia, Italy | type=residential class=highway",no_civic_number,inside_venice,False,"Via XXII Marzo, Venezia, Italy",False,,,nominatim_failed,
DITTA MELLO VIRGINIO,"VENEZIA - Via XXII Marzo, 2288 - Telefono 25-889",,VALESE LUIGI,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,CARPETCIN.C. TIPPGRAFIA,,,,394,page_394_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Via XXII Marzo, Venezia, Italy | type=residential class=highway",no_civic_number,inside_venice,False,"Via XXII Marzo, Venezia, Italy",False,,,nominatim_failed,
Friziero dr. Carlo,San Trovalo 2810,,Medicina generale,",",parroco S. Maria del Rosario (Gesuitati),Photography Studio,,,,395,page_395_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Fronda Ferdinando,Duro 530,,rappresentante generi alimentari,",",parroco S. Maria del Rosario (Gesuitati),Photography Studio,,,,395,page_395_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Fuga dr. Delfo,"Samuel 3357, S. Basilio, Rio Marin 892-C",,Favaro Veneto Centro,",",parroco S. Maria del Rosario (Gesuitati),Pres. Zogna della (F.I.P.),,,,395,page_395_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Fugagnoli Armando,Via Piave,,parrucchiere,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,prev' signore gnora | Merceria dell’Orologio,,,,396,page_396_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Fulin Pietro,Calle Botteri,,candele,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,"INSEGNE LUMINOSE e NEONI, AUDOTRìCI ARTISTICHE LUMINOSE",,,,396,page_396_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Calle Botteri, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle Botteri, Venezia, Italy",False,,,nominatim_failed,
Fulin Pietro,Calle Botteri,,tabaccheria giocattoli,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,"INSEGNE LUMINOSE e NEONI, AUDOTRìCI ARTISTICHE LUMINOSE",,,,396,page_396_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Calle Botteri, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle Botteri, Venezia, Italy",False,,,nominatim_failed,
Fumes Marcella,Via G. Gallina,,tabaccheria,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,"INSEGNE LUMINOSE e NEONI, AUDOTRìCI ARTISTICHE LUMINOSE",,,,396,page_396_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Funes Marcella,Cann. 6374,,profumeria,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,"INSEGNE LUMINOSE e NEONI, AUDOTRìCI ARTISTICHE LUMINOSE",,,,396,page_396_semantic.csv,indice_generale,6374.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Furlan Enrico,"S. Elena 2, Via Duca di Aosta",,barbiere,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,"INSEGNE LUMINOSE e NEONI, AUDOTRìCI ARTISTICHE LUMINOSE",,,,396,page_396_semantic.csv,indice_generale,,,SANT'ELENA,,False,"Nominatim failed: query=Via Duca di Aosta, S. Elena, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Via Duca di Aosta, S. Elena, Venezia, Italy",False,,,nominatim_failed,
Furlan Guglielmo,Cinema Via Goto 7,,Banco San Marco,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,Capo Contabile,,,,396,page_396_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Fusco dr. Samuele,"Via Piazza Umberto I 88, via Gobbi",,consigliere,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,Istituto Universitario di Economia e Commercio Ca’ Foscari,,,,396,page_396_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Gaggion Ant,Calle Fibiera,,sarta da uomo,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,"INSEGNE LUMINOSE e NEONI, AUDOTRìCI ARTISTICHE LUMINOSE",,,,396,page_396_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Gaggio Elsa,Cannaregio 1677,,sarta,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,"INSEGNE LUMINOSE e NEONI, AUDOTRìCI ARTISTICHE LUMINOSE",,,,396,page_396_semantic.csv,indice_generale,1677.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Giaggio Maria fu Fede’neo in Bhom,San Moìse 1349-50,,Favaro Veneto Centro,",",Telephone: N. 51-165,fotograhe artistiche,,,,397,page_397_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Giaggio Mario,San Marco 1347,,quadri,",",Telephone: N. 51-165,riproduzioni ed uggetti artistici,,,,397,page_397_semantic.csv,indice_generale,1347.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Giaggio Zeviglio,Castello 1522,,specialità veneziane,",",Telephone: N. 51-165,ORGANIZATION,,,,397,page_397_semantic.csv,indice_generale,1522.0,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Giaggio Ennio,Campo San Stefano,,Favaro Veneto Centro,",",Telephone: N. 51-165,sarta da uomo,,,,397,page_397_semantic.csv,indice_generale,,,,Santo Stefano,False,"Nominatim failed: query=Campo San Stefano, Venezia, Italy | type=pitch class=leisure",no_civic_number,inside_venice,False,"Campo San Stefano, Venezia, Italy",False,,,nominatim_failed,
Giajato dr. Sante,Castello,,Favaro Veneto Centro,",",Telephone: N. 51-165,chirurgo,,,,397,page_397_semantic.csv,indice_generale,,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Gallasaldo,Via Gabrieli 1312,,mercerie,",",Telephone: N. 51-165," filati e affini""",,,,397,page_397_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Galleria d’arte Ongania,S. Marco Ascesione,,Favaro Veneto Centro,",",Telephone: N. 51-165,Galleria d’arte,,,,397,page_397_semantic.csv,indice_generale,,,SAN MARCO,,False,"Nominatim failed: query=San Marco Ascesione, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"San Marco Ascesione, Venezia, Italy",False,,,nominatim_failed,
Galleria dei Piccini,Castello 2862,,Favaro Veneto Centro,",",Telephone: N. 51-165,di Villì & C. confer.-zioni per bambini,,,,397,page_397_semantic.csv,indice_generale,2862.0,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Galleria Fotografica e Cinematografia,"Calle delle Vexte, Via XXII Marzo",,Favaro Veneto Centro,",",Telephone: N. 51-165,fotografe (gabinetti di posa),,,,397,page_397_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Calle delle Vexte, Via XXII Marzo, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Vexte, Via XXII Marzo, Venezia, Italy",False,,,nominatim_failed,
Galletti Giuseppe,S. Ba.nabo 3076,,Favaro Veneto Centro,",",Telephone: N. 51-165,pittore,,,,397,page_397_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Galli Guglielmo,S. nta Croce 1096,,Favaro Veneto Centro,",",Telephone: N. 51-165,rappresentante carta,,,,397,page_397_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Santa Croce, Venezia, Italy | type=neighbourhood class=place",no_civic_number,inside_venice,False,"Santa Croce, Venezia, Italy",False,,,nominatim_failed,
Galliardi Gino,S. Fosca 2217,,Favaro Veneto Centro,",",Telephone: N. 51-165,Ispettore dell’Istituto Nav. della Prev. Sociale,,,,397,page_397_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=San Fosca, Venezia, Italy | type=place_of_worship class=amenity",no_civic_number,inside_venice,False,"San Fosca, Venezia, Italy",False,,,nominatim_failed,
Galliardi dr. Gino,S. Fosca 2217,,Direttore Ispettorato della Previdenza Sociale,",",Telephone: N. 51-165,ORGANIZATION,,,,397,page_397_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=San Fosca, Venezia, Italy | type=place_of_worship class=amenity",no_civic_number,inside_venice,False,"San Fosca, Venezia, Italy",False,,,nominatim_failed,
Gallinari Antonio e Anniche',San Polo 1911,,trattoria,",",Telephone: N. 51-165,ORGANIZATION,,,,397,page_397_semantic.csv,indice_generale,1911.0,,SAN POLO,,False,"Nominatim failed: query=San Polo, Venezia, Italy | type=neighbourhood class=place",number_not_in_reference,inside_venice,False,"San Polo, Venezia, Italy",False,,,nominatim_failed,
Gallinoro Francesco,Duro 3184,,Favaro Veneto Centro,",",Telephone: N. 51-165,ORGANIZATION,,,,397,page_397_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Galli Giuseppina,O. Duro 1075,,Favaro Veneto Centro,",",Telephone: N. 51-165,carbone e legna (det. traglio),,,,397,page_397_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Gallo Paolo,San Marco numero 32,,Favaro Veneto Centro,",",(A.N.P.I.),v. Segretario,,,,398,page_398_semantic.csv,indice_generale,32.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Galvan Piade & De Francesco,"San Marco 1883, 168, 330",,confezioni varie,",",Telephone: 25-889,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,,398,page_398_semantic.csv,indice_generale,1883.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Gamba Ann. Aldo,San Maurizio 2669,,Favaro Veneto Centro,",",Cassa di Risparmio,Consigliere,,,,398,page_398_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Gandolfo Angela,"S. Elena, Campo Vitt, Emanuele 157",,ferramenta e colori,",",Telephone: 25-889,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,,398,page_398_semantic.csv,indice_generale,157.0,,SANT'ELENA,,False,"Nominatim failed: query=Campo Vittorio Emanuele, Sestiere Sant'Elena, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Campo Vittorio Emanuele, Sestiere Sant'Elena, Venezia, Italy",False,,,nominatim_failed,
Garbuglio cav. dr. Ferdinando,"Castello, 852",,Favaro Veneto Centro," Tribunale Civile e Penale, ",di Cassazione,Sost. Proc. Gener,,,,398,page_398_semantic.csv,indice_generale,852.0,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
G’adzin Giovanni,S.ta Croce 111,,ferramenta e colori,",",Telephone: 25-889,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,,398,page_398_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Gargasachi Pietro,Calle della Bissa 5475,,impianti di riscaldamento,",",Telephone: 25-889,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,,398,page_398_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Calle della Bissa, Venezia, Italy | type=pedestrian class=highway",no_civic_number,inside_venice,False,"Calle della Bissa, Venezia, Italy",False,,,nominatim_failed,
Gasparini Ramiero Elsa,Tolentini n( 152,,Favaro Veneto Centro,",",Telephone: 25-889,farmacista,,,,398,page_398_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Gasparini Carlo,Castel- lion 937-a,,alimentari (dett.),",",Telephone: 25-889,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,,398,page_398_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Gasparini Casari Luigi,Camarengo 2041,,farmacista,",",Telephone: 25-889,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,,399,page_399_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Gasparini Elda in Pavan,Cannaregio 4981,,sarta,",",Telephone: 25-889,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,,399,page_399_semantic.csv,indice_generale,4981.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Gasparini Giovanni,Mercerie S. Zulian 708,,lingere e magliere,",",Telephone: 25-889,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,,399,page_399_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Mercerie San Zulian, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Mercerie San Zulian, Venezia, Italy",False,,,nominatim_failed,
Gasparri Valentino,Sg. A. postoli 1462,,pellami e cuoi,",",Telephone: 25-889,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,,399,page_399_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Gasparoni Giovanni,S. Provolo num. 4977,,cartoleria,",",Telephone: 25-889,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,,399,page_399_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Sestiere San Provolo, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Sestiere San Provolo, Venezia, Italy",False,,,nominatim_failed,
Gasparoni Nino (ditta),S. Provolo num. 4977,,tipografia,",",Telephone: 25-889,S. Lorenzo,,,,399,page_399_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Sestiere San Provolo, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Sestiere San Provolo, Venezia, Italy",False,,,nominatim_failed,
Gatti Elvira,Tolentini 119,,sarta,",",Telephone: 25-889,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,,399,page_399_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Gerardu T’go,Castello 1272,,Favaro Veneto Centro,",",Telephone: 25-889,osteria,,,,400,page_400_semantic.csv,indice_generale,1272.0,,CASTELLO,,False,"Nominatim failed: query=Castello, Venezia, Italy | type=neighbourhood class=place",number_not_in_reference,inside_venice,False,"Castello, Venezia, Italy",False,,,nominatim_failed,
Geretti Vincenzo,San Marco 5399-5401,,Favaro Veneto Centro,",",Telephone: 25-889,carni (comm. rio),,,,400,page_400_semantic.csv,indice_generale,5399.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Gersich Ermengildo,Via Garibaldi 1828,,Favaro Veneto Centro,",",Telephone: 25-889,carbone ' bagno (det.taglio),,,,400,page_400_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Gherardi Guido,Cannaregio 3986,,Favaro Veneto Centro,",",Telephone: 25-889,alimentari (dett.),,,,400,page_400_semantic.csv,indice_generale,3986.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Gheradi Luciano e Ferruccio,S. Polo 1726,,Favaro Veneto Centro,",",Telephone: 25-889,alimentari (dett.),,,,400,page_400_semantic.csv,indice_generale,1726.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Ghezzo Vittorio,"Me stro, Via Duca d'Aosta 102.1",,Favaro Veneto Centro," decoratore, ",pittore,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,,400,page_400_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Giada Luigi,S. Polo 7,,Favaro Veneto Centro,",",Telephone: 25-889,tessuti,,,,400,page_400_semantic.csv,indice_generale,,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Giacomelli Antonietta,Mestro. Via Montenero 10,,Favaro Veneto Centro,",",Telephone: 25-889,trattoria,,,,400,page_400_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Giacomelli S. A.,Via 22 Marzo 2090,,Favaro Veneto Centro,",",Telephone: 25-889,fotog.alie (gabuttini di posa),,,,400,page_400_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Giacometi cn. Guido,Via 22 Marzo 2090,,Favaro Veneto Centro,",",Telephone: 25-889,Presidente della Lega delle Cooperative per la Provincia,,,,400,page_400_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Giacometti Vincenzo,Via 22 Marzo 2090,,Favaro Veneto Centro,",",Vice Direttore Baeuco Ambrosiano,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,,400,page_400_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Giacona Severino,Calle Botturi num. 1543,,Favaro Veneto Centro,",",Telephone: 25-889,Geometra,,,,400,page_400_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
traduttore cav. Manlio,S. Cassiana 1912,,Circolo Artistico,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,Consigliere Direttivo,,,,401,page_401_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Chiesa di San Cassiano, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Chiesa di San Cassiano, Venezia, Italy",False,,,nominatim_failed,
Giannomedico e Vascellari,S. Cassiana 1912,S. Polo,manuffatture,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,S. Marco 3416,,,,401,page_401_semantic.csv,indice_generale,1912.0,,SAN POLO,,False,"Nominatim failed: query=Chiesa di San Cassiano, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Chiesa di San Cassiano, Venezia, Italy",False,,,nominatim_failed,
Gianoli Olga in Reiraier,Castello 3000,,Nuova Editoriale S. A.,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,sarto da uomo,,,,401,page_401_semantic.csv,indice_generale,3000.0,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Giorgit dr. Carlo,S. Marco 6124,,Nuova Editoriale S. A.,",",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,ortopedico,,,,401,page_401_semantic.csv,indice_generale,6124.0,,SAN MARCO,,False,"Nominatim failed: query=San Marco, Venezia, Italy | type=neighbourhood class=place",number_not_in_reference,inside_venice,False,"San Marco, Venezia, Italy",False,,,nominatim_failed,
