Name,Address,Location,Category,Role,Profession,Additional Info,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,geocoding_tier,match_confidence,nominatim_query,llm_cleaned_address,nominatim_flagged,matched_lat,matched_lon
Boni Armando,Murano Calle dei Mistro 8,,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,"soffieria, fale ipodermiche, ecc.","Via XXII Marzo, 2288, Phone: 25-889",,,352,page_352_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Calle dei Mistro 8, Murano, Italy' — centroid for murano",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Calle dei Mistro 8, Murano, Italy","Calle dei Mistro 8, Murano",False,45.4585,12.353
"Bonancini Giuseppe ""Alla Rosa""""""","Lido, Vin Dope Michel 2",,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,trattoria,,,352,page_352_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Vin Dope Michel 2, Lido, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Vin Dope Michel 2, Lido, Italy","Vin Dope Michel 2, Lido",False,45.4165,12.3706
Bonamico Margherita,S. Stefano 2802,Cavallino,ostetrica,"AFFITTI APPARTAMENTI, COMPRA - VENDITA, AMMINISTRAZIONE",,Tel: 25-263,,,353,page_353_semantic.csv,indice_generale,2802.0,,,Santo Stefano,False,"Nominatim failed for 'S. Stefano 2802, Cavallino, Italy' — centroid for cavallino",,number_not_in_reference,outside_venice,7b,centroid_nominatim_failed,"S. Stefano 2802, Cavallino, Italy","S. Stefano 2802, Cavallino",False,45.482,12.5529
Borghini Pietro,"Lido, Via Iante 3-8B",Castello,Carbone e Legna (dettaglio),"AFFITTI APPARTAMENTI, COMPRA - VENDITA, AMMINISTRAZIONE",,Tel: 25-263,,,354,page_354_semantic.csv,indice_generale,,,CASTELLO,,False,"Nominatim failed for 'Via Iante 3-8B, Lido, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Iante 3-8B, Lido, Italy","Via Iante 3-8B, Lido",False,45.4165,12.3706
Bortolato Andreina,"Mestre, Via D. Manin",Castello,Farmacista,"AFFITTI APPARTAMENTI, COMPRA - VENDITA, AMMINISTRAZIONE",,Tel: 25-263,,,354,page_354_semantic.csv,indice_generale,,,CASTELLO,,False,"Nominatim failed for 'Via D. Manin, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via D. Manin, Mestre, Italy","Via D. Manin, Mestre",False,45.4943,12.2418
Bortolazzo Antonio,"Mestre, Via D. Manin",Castello,Campalto,"AFFITTI APPARTAMENTI, COMPRA - VENDITA, AMMINISTRAZIONE",,Sarto Da Uomo,,,354,page_354_semantic.csv,indice_generale,,,CASTELLO,,False,"Nominatim failed for 'Via D. Manin, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via D. Manin, Mestre, Italy","Via D. Manin, Mestre",False,45.4943,12.2418
Bortoli,"Lido, Lungomare, San Nicolò 2",Castello,Albergo,"AFFITTI APPARTAMENTI, COMPRA - VENDITA, AMMINISTRAZIONE",,Tel: 25-263,,,354,page_354_semantic.csv,indice_generale,,,CASTELLO,,False,"Nominatim failed for 'Lungomare San Nicolò 2, Lido di Venezia, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Lungomare San Nicolò 2, Lido di Venezia, Italy","Lungomare San Nicolò 2, Lido di Venezia",False,45.4165,12.3706
Bortoluzzi G. e C.,Mestre via Piavi 6,Castello,Rappresentanti,"AFFITTI APPARTAMENTI, COMPRA - VENDITA, AMMINISTRAZIONE", Cicli ed Accessori,Autoricambi,,,354,page_354_semantic.csv,indice_generale,,,CASTELLO,,False,"Nominatim failed for 'Via Piavi 6, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Piavi 6, Mestre, Italy","Via Piavi 6, Mestre",False,45.4943,12.2418
Boschin Gioachino,D. Duro 3507,Marghera,AGENZIA P. BORTOLUZZI,,,calzature,,,355,page_355_semantic.csv,indice_generale,3507.0,,DORSODURO,,False,"Nominatim failed for 'D. Duro 3507, Marghera, Italy' — centroid for marghera",False,number_not_in_reference,outside_venice,7b,centroid_nominatim_failed,"D. Duro 3507, Marghera, Italy","D. Duro 3507, Marghera",False,45.4758,12.2248
Bottacin Guido,"Mestre, Via G. Pepe 90",Castello,AGENZIA P. BORTOLUZZI,,,autotrasporti,,,355,page_355_semantic.csv,indice_generale,90.0,,CASTELLO,,False,"Nominatim failed for 'Via G. Pepe 90, Mestre, Italy' — centroid for mestre",False,number_not_in_reference,outside_venice,7b,centroid_nominatim_failed,"Via G. Pepe 90, Mestre, Italy","Via G. Pepe 90, Mestre",False,45.4943,12.2418
Bottacin Lingi,"Mestre, Via G. Pepe 90",Mestre,VF,"tabaccheria, ",,via G. Pepe,,,355,page_355_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via G. Pepe 90, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via G. Pepe 90, Mestre, Italy","Via G. Pepe 90, Mestre",False,45.4943,12.2418
Bottacin Pietro (Ditta),"Mestre, Via G. Pepe 90",Mestre,VF,"articoli casalinghi, ",,Via Palazzo,,,355,page_355_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via G. Pepe 90, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via G. Pepe 90, Mestre, Italy","Via G. Pepe 90, Mestre",False,45.4943,12.2418
Bottai dr. Augusto,"Lido, via Partenipzio 7",Castello,AGENZIA P. BORTOLUZZI,,,medicina generale,,,355,page_355_semantic.csv,indice_generale,,,CASTELLO,,False,"Nominatim failed for 'Via Partenipzio 7, Lido, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Partenipzio 7, Lido, Italy","Via Partenipzio 7, Lido",False,45.4165,12.3706
Bozzo Virginia,"Lido, Viii Tiro 9",Castello,AGENZIA P. BORTOLUZZI,,,tabaccheria,,,355,page_355_semantic.csv,indice_generale,,,CASTELLO,,False,"Nominatim failed for 'Viii Tiro 9, Lido, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Viii Tiro 9, Lido, Italy","Viii Tiro 9, Lido",False,45.4165,12.3706
Bozzato Giovanni,via Chiesa,Burano,mediatore,,Agenzia P. Bortoluzzi,Giornali - Libri Riviste - Opuscoli,,,356,page_356_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Chiesa, Burano, Italy' — centroid for burano",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Chiesa, Burano, Italy","Via Chiesa, Burano",False,45.4854,12.4175
Bozzolo Giuseppe,Via Savoia 337,Chirignago,latteria,,Agenzia P. Bortoluzzi,Giornali - Libri Riviste - Opuscoli,,,356,page_356_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Savoia 337, Chirignago, Italy' — centroid for chirignago",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Savoia 337, Chirignago, Italy","Via Savoia 337, Chirignago",False,45.4847,12.1888
Brusin Romano,Lido Lungomare Malamocco,,specialità veneziane,,Agenzia P. Bortoluzzi,Giornali - Libri Riviste - Opuscoli,,,356,page_356_semantic.csv,indice_generale,,,,,False,Town name only — centroid for lido,False,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4165,12.3706
Bressan Giuditta,"Lido, Città Giardino",,ostetrica,,Agenzia P. Bortoluzzi,Giornali - Libri Riviste - Opuscoli,,,356,page_356_semantic.csv,indice_generale,,,,,False,Town name only — centroid for lido,False,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4165,12.3706
Brindisi Augusto e Pontandrolo Gerardo,"Lido, Via F. Duodo 14",,cavi eletttotelcoflici recupero e posa,,Agenzia P. Bortoluzzi,Giornali - Libri Riviste - Opuscoli,,,356,page_356_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via F. Duodo 14, Lido, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via F. Duodo 14, Lido, Italy","Via F. Duodo 14, Lido",False,45.4165,12.3706
Brovasio geom. Agostino,"S. Stefano 2802, Via Montenero 1",Carpenedo,ARTI GRAFICHE ESPERIA,,,impresa edile,,,357,page_357_semantic.csv,indice_generale,2802.0,,,Santo Stefano,False,"Nominatim failed for 'Via Montenero 1, Carpenedo, Italy' — centroid for carpenedo",False,number_not_in_reference,outside_venice,7b,centroid_nominatim_failed,"Via Montenero 1, Carpenedo, Italy","Via Montenero 1, Carpenedo",False,45.5047,12.2508
Bubnini Antonio, Via Lepanto VII-18-B,Lido,,,sarto da uomo,Tel: 25-263,,,357,page_357_semantic.csv,indice_generale,,,,,False,"Recovered from Category, re-geocoded via Nominatim with corrected query: Via Lepanto, Venezia, Italia",False,no_civic_number,outside_venice,10,category_nominatim_retry,"Dorsoduro 345, Lido, Italy","Dorsoduro 345, Lido",False,45.4120849,12.3686571
Buccaran e Figlio,Mestre Via Giustina 2,Castello,autotrasporti,,,Tel: 25-263,,,357,page_357_semantic.csv,indice_generale,,,CASTELLO,,False,"Nominatim failed for 'Via Giustina 2, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Giustina 2, Mestre, Italy","Via Giustina 2, Mestre",False,45.4943,12.2418
Busetto Candido,"Pellestrina, S. Pietro in Volta",Castello,alimentari,,dett.,Tel: 25-263,,,358,page_358_semantic.csv,indice_generale,,,CASTELLO,San Pietro,False,Town name only — centroid for pellestrina,False,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.2723,12.3008
Buso Luigi,"Mestre, Galleria",Castello,sarto da uomo,,,Tel: 25-263,,,358,page_358_semantic.csv,indice_generale,,,CASTELLO,,False,Town name only — centroid for mestre,False,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4943,12.2418
Buso Gaaazio,"Carpenedo, Via San Donà III",Castello,falegname,,,Tel: 25-263,,,358,page_358_semantic.csv,indice_generale,,,CASTELLO,,False,"Nominatim failed for 'Via San Donà III, Carpenedo, Italy' — centroid for carpenedo",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via San Donà III, Carpenedo, Italy","Via San Donà III, Carpenedo",False,45.5047,12.2508
Bustreo Isidoro,"Carpenedo, Via Borgonovo 3",Castello,autotrasporti,,,Tel: 25-263,,,358,page_358_semantic.csv,indice_generale,,,CASTELLO,,False,"Nominatim failed for 'Via Borgonovo 3, Carpenedo, Italy' — centroid for carpenedo",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Borgonovo 3, Carpenedo, Italy","Via Borgonovo 3, Carpenedo",False,45.5047,12.2508
Caberlotto Giovanni,Piazza C. Battisti 18,Mestre,Impianti Elettrici,,Macchine per scrivere - Calcolatrici - Duplicatori,"Sanitari, Riscaldamento",,,359,page_359_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Piazza C. Battisti 18, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Piazza C. Battisti 18, Mestre, Italy","Piazza C. Battisti 18, Mestre",False,45.4943,12.2418
Caberlotto R. A.,Piazza Umberto I,Mestre,Pastificio alimentario,,Macchine per scrivere - Calcolatrici - Duplicatori,"dociumi drogberi., gresgi lubrficiarciuni",,,359,page_359_semantic.csv,indice_generale,,,,,False,Town name only — centroid for mestre,False,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4943,12.2418
Cabias Catrami Bitumi Asfalt! dell'Ing. Umberto Loprete,Piazza Umberto I,Mestre,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,,Macchine per scrivere - Calcolatrici - Duplicatori,rei|ueri marittimi,,,359,page_359_semantic.csv,indice_generale,,,,,False,Town name only — centroid for mestre,False,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4943,12.2418
Cafaro Pasquale,Via Podogana 14,Mestre,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,,Macchine per scrivere - Calcolatrici - Duplicatori,avvocato,,,359,page_359_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Podogana 14, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Podogana 14, Mestre, Italy","Via Podogana 14, Mestre",False,45.4943,12.2418
Calchera Vittorio,Piazza Umberto,Mestre,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,,Macchine per scrivere - Calcolatrici - Duplicatori,architetto,,,359,page_359_semantic.csv,indice_generale,,,,,False,Town name only — centroid for mestre,False,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4943,12.2418
Calendi Gino e Fabbrj Maria,"Murano, fdm. Cavour 38",,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,,montaggio apparecchi,illuminazione,,,360,page_360_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Fondamenta Cavour 38, Murano, Italy' — centroid for murano",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Fondamenta Cavour 38, Murano, Italy","Fondamenta Cavour 38, Murano",False,45.4585,12.353
Camalicb Giovanni,"Murano, fdm. S. Giovanni dei Battuti",,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,,grossista,carbone e legna,,,360,page_360_semantic.csv,indice_generale,,,,,False,Town name only — centroid for murano,False,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4585,12.353
Cambiasio Arturo,"Murano, fdm. S. Giovanni dei Battuti",,Riscam Italano,,dirigerato,experto,,,360,page_360_semantic.csv,indice_generale,,,,,False,Town name only — centroid for murano,False,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4585,12.353
Camosso Arrigo,Murano fdm. Cavour 3,,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,,Macchine per scrivere - Calcolatrici - Duplicatori,macelleria,,,360,page_360_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Fondamenta Cavour 3, Murano, Italy' — centroid for murano",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Fondamenta Cavour 3, Murano, Italy","Fondamenta Cavour 3, Murano",False,45.4585,12.353
Camosuino Luigi,Murano fdm. Veval'7,,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,,frigotiju e con.menssbiti octoti,osteria,,,360,page_360_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Murano fdm. Veval'7, Italy' — centroid for murano",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Murano fdm. Veval'7, Italy",Murano fdm. Veval'7,False,45.4585,12.353
Camoso Pietro,Murano. fdm. Venier,,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,,Macchine per scrivere - Calcolatrici - Duplicatori,macellaio,,,360,page_360_semantic.csv,indice_generale,,,,,False,Town name only — centroid for murano,False,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4585,12.353
Campagnaro Luigia,"Mestre, Via Pasqualino 62",,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,,Macchine per scrivere - Calcolatrici - Duplicatori,cartoleria,,,360,page_360_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Pasqualino 62, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Pasqualino 62, Mestre, Italy","Via Pasqualino 62, Mestre",False,45.4943,12.2418
Campagoni Angiella,Murano Via Manin 58,,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,,Macchine per scrivere - Calcolatrici - Duplicatori,calztiaicrie,,,360,page_360_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Manin 58, Murano, Italy' — centroid for murano",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Manin 58, Murano, Italy","Via Manin 58, Murano",False,45.4585,12.353
Campagnad & C.,"Murano, 1dm. Radi 1.4D.",duse,materiali refrattari e laterizi,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,,,361,page_361_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Murano, Italy' — centroid for murano",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Murano, Italy",Murano,False,45.4585,12.353
Campaner Ferdinando,"Favaro, Via Spinea",duse,mediatore,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,,,361,page_361_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Spinea, Favaro, Italy' — centroid for favaro",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Spinea, Favaro, Italy","Via Spinea, Favaro",False,45.5046,12.282
Campanile Francesco,"Favaro, Via Spinea",Giudecca,calzaturificio,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,,,361,page_361_semantic.csv,indice_generale,,,GIUDECCA,,False,"Nominatim failed for 'Via Spinea, Favaro, Italy' — centroid for favaro",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Spinea, Favaro, Italy","Via Spinea, Favaro",False,45.5046,12.282
Campel Antonio,"Mestre, Piazza Umberto 1",duse,officina industrial alluminio,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,,,361,page_361_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Piazza Umberto 1, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Piazza Umberto 1, Mestre, Italy","Piazza Umberto 1, Mestre",False,45.4943,12.2418
Campaletti Orlando,"Marghera, Via F.lli Bandiera 4",duse,falegname,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,,,361,page_361_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via F.lli Bandiera 4, Marghera, Italy' — centroid for marghera",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via F.lli Bandiera 4, Marghera, Italy","Via F.lli Bandiera 4, Marghera",False,45.4758,12.2248
Campello Angelo,"Mestre, Via dei Villini 1-A",duse,Geometra,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,,,361,page_361_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via dei Villini 1-A, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via dei Villini 1-A, Mestre, Italy","Via dei Villini 1-A, Mestre",False,45.4943,12.2418
Campesan Massimo,"Mestre, Piazza Umberto I, 62",,calzature,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,,,361,page_361_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Piazza Umberto I, 62, Mestre, Italy' — centroid for mestre",True,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Piazza Umberto I, 62, Mestre, Italy","Piazza Umberto I, 62, Mestre",False,45.4943,12.2418
Campese Edgardo Giovanni,"Lido, Via M. Bragadin 6",duse,materiale la costruzione,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,,,361,page_361_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via M. Bragadin 6, Lido di Venezia, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via M. Bragadin 6, Lido di Venezia, Italy","Via M. Bragadin 6, Lido di Venezia",False,45.4165,12.3706
Campese Luigi,Lido Via Marco Bragadin 6,duse,Geometra,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,,,361,page_361_semantic.csv,indice_generale,,,SAN MARCO,,False,"Nominatim failed for 'Via Marco Bragadin 6, Lido di Venezia, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Marco Bragadin 6, Lido di Venezia, Italy","Via Marco Bragadin 6, Lido di Venezia",False,45.4165,12.3706
Campese Rinaldo,Lido Via Marco Bragadin 6,duse,Geometra,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,,,361,page_361_semantic.csv,indice_generale,,,SAN MARCO,,False,"Nominatim failed for 'Via Marco Bragadin 6, Lido di Venezia, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Marco Bragadin 6, Lido di Venezia, Italy","Via Marco Bragadin 6, Lido di Venezia",False,45.4165,12.3706
Cancellier A. (ditta),Mestre Vii Giovanellazione 13.C.,duse,autotrasporti,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,,,361,page_361_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Viale Giovanelli 13, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Viale Giovanelli 13, Mestre, Italy","Viale Giovanelli 13, Mestre",False,45.4943,12.2418
Canci Giuseppina,"Mestre, Via Cantece 18",duse,chincaglierie,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,,,361,page_361_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Cantece 18, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Cantece 18, Mestre, Italy","Via Cantece 18, Mestre",False,45.4943,12.2418
Candido dr. Mario,"Lido, Via S. C. Taboto",duse,medicina generale,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,,,361,page_361_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via S. C. Taboto, Lido, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via S. C. Taboto, Lido, Italy","Via S. C. Taboto, Lido",False,45.4165,12.3706
Canei Giuseppina,"Mestre, Via Catena 18",duse,articoli casalinghi,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,,,361,page_361_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Catena 18, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Catena 18, Mestre, Italy","Via Catena 18, Mestre",False,45.4943,12.2418
Canova F. F.lli,"Porto Marghera, Via Cementi 6",duse,spedizioni e trasporti,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,,,361,page_361_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Cementi 6, Porto Marghera, Italy' — centroid for porto marghera",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Cementi 6, Porto Marghera, Italy","Via Cementi 6, Porto Marghera",False,45.4724,12.2559
Cantamessa dr. Gustavo,Via Partecipazione,Lido,medicina generale,,Macchine per scrivere - Calcolatrici - Duplicatori,Phone: 25-889,,,362,page_362_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Partecipazione, Lido, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Partecipazione, Lido, Italy","Via Partecipazione, Lido",False,45.4165,12.3706
Cantarini Adriano,Malamocco 298,,tratto-ia,,Macchine per scrivere - Calcolatrici - Duplicatori,Phone: 25-889,,,362,page_362_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Malamocco 298, Italy' — centroid for malamocco",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Malamocco 298, Italy",Malamocco 298,False,45.372,12.3384
Canton Cipriano,"Mestre, Via Allegeri numero 15",,rosticceria,,Macchine per scrivere - Calcolatrici - Duplicatori,Phone: 25-889,,,362,page_362_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Allegeri 15, Mestre, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Allegeri 15, Mestre, Italy","Via Allegeri 15, Mestre",False,45.4943,12.2418
Capparin Antonio,rio Manin 353-A,Mestre,fiori piante e sementi,,Macchine per scrivere - Calcolatrici - Duplicatori,Phone: 25-889,,,362,page_362_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Rio Manin 353-A, Mestre, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Rio Manin 353-A, Mestre, Italy","Rio Manin 353-A, Mestre",False,45.4943,12.2418
Cappellotto Leo (ditta),"Vio Dope W, Michieli 16",Lido,acute gasaste,,Macchine per scrivere - Calcolatrici - Duplicatori,l.1 cado,,,362,page_362_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Viale Doppio Michieli 16, Lido, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Viale Doppio Michieli 16, Lido, Italy","Viale Doppio Michieli 16, Lido",False,45.4165,12.3706
Cappelttein Mario e Liquisi,"Vio Dope W, Michieli 16",Lido,industria,,Macchine per scrivere - Calcolatrici - Duplicatori,gas vendita,,,362,page_362_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Viale Doppio Michieli 16, Lido, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Viale Doppio Michieli 16, Lido, Italy","Viale Doppio Michieli 16, Lido",False,45.4165,12.3706
Caporiccio Emma,Piazza Umberto I. 66,Mestre,articoli casalinghi,,Macchine per scrivere - Calcolatrici - Duplicatori,DITTA MIELLO VIRGINIO,,,363,page_363_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Piazza Umberto I 66, Mestre, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Piazza Umberto I 66, Mestre, Italy","Piazza Umberto I 66, Mestre",False,45.4943,12.2418
Capuzzo Mauro,P. G. Bruno 18,Mestre,"agenzia immobili, affittanze",,Macchine per scrivere - Calcolatrici - Duplicatori,DITTA MIELLO VIRGINIO,,,363,page_363_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Piazza G. Bruno 18, Mestre, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Piazza G. Bruno 18, Mestre, Italy","Piazza G. Bruno 18, Mestre",False,45.4943,12.2418
Cardinali Bruno,Via Doge Michel 30,Lido,sarto da uomo,,Macchine per scrivere - Calcolatrici - Duplicatori,DITTA MIELLO VIRGINIO,,,363,page_363_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Doge Michel 30, Lido, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Doge Michel 30, Lido, Italy","Via Doge Michel 30, Lido",False,45.4165,12.3706
Cai-n Valeria,Via Setuari 18,Lido,pittrice,,Macchine per scrivere - Calcolatrici - Duplicatori,DITTA MIELLO VIRGINIO,,,363,page_363_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Setuari 18, Lido, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Setuari 18, Lido, Italy","Via Setuari 18, Lido",False,45.4165,12.3706
Carlotti Mario,Lido Quattro Fontane,,trattoria,,Macchine per scrivere - Calcolatrici - Duplicatori,DITTA MIELLO VIRGINIO,,,363,page_363_semantic.csv,indice_generale,,,,,False,Town name only — centroid for lido,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4165,12.3706
