Name,Address,Location,Category,Role,Profession,Additional Info,Journal,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,matched_lat,matched_lon,matched_parish,matched_sestiere,matched_lett,all_doors,match_confidence,match_note
Segatini Aldo,S. Polo 2162,,Geometra,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,455,page_455_semantic.csv,indice_generale,2162.0,,SAN POLO,,45.43830978640009,12.329137566913769,Santa Maria Gloriosa,SAN POLO,,"[{""lett"": """", ""lat"": 45.43831, ""lon"": 12.329138}, {""lett"": ""A"", ""lat"": 45.438339, ""lon"": 12.329079}, {""lett"": ""D"", ""lat"": 45.438335, ""lon"": 12.329134}, {""lett"": ""B"", ""lat"": 45.438365, ""lon"": 12.329078}]",unique_parish_in_sestiere,"num=2162.0: 4 doors, all in same parish; using first"
Segretke Successori Malcolin,San Marco 1165,,cartiere,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,455,page_455_semantic.csv,indice_generale,1165.0,,SAN MARCO,,45.43441623425729,12.336493878738812,San Marco,SAN MARCO,,"[{""lett"": """", ""lat"": 45.434416, ""lon"": 12.336494}, {""lett"": ""B"", ""lat"": 45.434448, ""lon"": 12.336457}, {""lett"": ""C"", ""lat"": 45.434475, ""lon"": 12.336423}, {""lett"": ""A"", ""lat"": 45.434432, ""lon"": 12.336476}]",unique_parish_in_sestiere,"num=1165.0: 4 doors, all in same parish; using first"
Segato Amedeo,S. Polo 225,,bar,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,455,page_455_semantic.csv,indice_generale,225.0,,SAN POLO,,45.43907585654703,12.334595314612336,San Silvestro,SAN POLO,B,"[{""lett"": ""B"", ""lat"": 45.439076, ""lon"": 12.334595}, {""lett"": ""A"", ""lat"": 45.439013, ""lon"": 12.334612}]",unique_parish_in_sestiere,"num=225.0: 2 doors, all in same parish; using first"
Sella Leonello,S. Marco 864,,oggetti artistici,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori, specialità veneziane,,,,455,page_455_semantic.csv,indice_generale,864.0,,SAN MARCO,,45.43488764397938,12.337936863587649,San Marco,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.434888, ""lon"": 12.337937}, {""lett"": """", ""lat"": 45.434867, ""lon"": 12.337954}]",unique_parish_in_sestiere,"num=864.0: 2 doors, all in same parish; using first"
Selmo padre Michele,S. Marco 864,,parroco,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,S. Elena,,,,455,page_455_semantic.csv,indice_generale,864.0,,SAN MARCO,,45.43488764397938,12.337936863587649,San Marco,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.434888, ""lon"": 12.337937}, {""lett"": """", ""lat"": 45.434867, ""lon"": 12.337954}]",unique_parish_in_sestiere,"num=864.0: 2 doors, all in same parish; using first"
Semenzaio don Luigi,S. Pietro 2, Murano,parroco,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,455,page_455_semantic.csv,indice_generale,455.0,,,San Pietro,45.43259020595197,12.356003703597272,San Pietro,CASTELLO,,"[{""lett"": """", ""lat"": 45.43259, ""lon"": 12.356004}, {""lett"": ""A"", ""lat"": 45.432605, ""lon"": 12.355989}]",exact_parish_multi_door,"num=455.0: 2 doors in parish, using first"
Semenzaio Maria Lidia,S. Polo 3046,,modisteria,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,455,page_455_semantic.csv,indice_generale,3046.0,,SAN POLO,,45.436558587832096,12.32587841302982,Santa Maria Gloriosa,SAN POLO,A,"[{""lett"": ""A"", ""lat"": 45.436559, ""lon"": 12.325878}, {""lett"": """", ""lat"": 45.436552, ""lon"": 12.32591}]",unique_parish_in_sestiere,"num=3046.0: 2 doors, all in same parish; using first"
Semenzaio Mario,"S. Polo 3046, Ca Emiliani 62",,panificio,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Marghera,,,,455,page_455_semantic.csv,indice_generale,3046.0,,SAN POLO,,45.436558587832096,12.32587841302982,Santa Maria Gloriosa,SAN POLO,A,"[{""lett"": ""A"", ""lat"": 45.436559, ""lon"": 12.325878}, {""lett"": """", ""lat"": 45.436552, ""lon"": 12.32591}]",unique_parish_in_sestiere,"num=3046.0: 2 doors, all in same parish; using first"
Seno Amedeo,Cannaregio 3501,,Geometra,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,455,page_455_semantic.csv,indice_generale,3501.0,,CANNAREGIO,,45.446740226742655,12.331596581657738,San Marziale,CANNAREGIO,F,"[{""lett"": ""F"", ""lat"": 45.44674, ""lon"": 12.331597}, {""lett"": ""E"", ""lat"": 45.446669, ""lon"": 12.331647}, {""lett"": ""D"", ""lat"": 45.446626, ""lon"": 12.331644}, {""lett"": ""C"", ""lat"": 45.446528, ""lon"": 12.331794}, {""lett"": ""A"", ""lat"": 45.446389, ""lon"": 12.331705}, {""lett"": ""B"", ""lat"": 45.446366, ""lon"": 12.331691}, {""lett"": ""H"", ""lat"": 45.446476, ""lon"": 12.331763}, {""lett"": ""G"", ""lat"": 45.446427, ""lon"": 12.33173}, {""lett"": """", ""lat"": 45.446397, ""lon"": 12.331383}]",unique_parish_in_sestiere,"num=3501.0: 9 doors, all in same parish; using first"
Seno Florinda,Cannaregio 3501, S. M. S., 272,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,panificio | Burano,,,,455,page_455_semantic.csv,indice_generale,3501.0,,CANNAREGIO,,45.446740226742655,12.331596581657738,San Marziale,CANNAREGIO,F,"[{""lett"": ""F"", ""lat"": 45.44674, ""lon"": 12.331597}, {""lett"": ""E"", ""lat"": 45.446669, ""lon"": 12.331647}, {""lett"": ""D"", ""lat"": 45.446626, ""lon"": 12.331644}, {""lett"": ""C"", ""lat"": 45.446528, ""lon"": 12.331794}, {""lett"": ""A"", ""lat"": 45.446389, ""lon"": 12.331705}, {""lett"": ""B"", ""lat"": 45.446366, ""lon"": 12.331691}, {""lett"": ""H"", ""lat"": 45.446476, ""lon"": 12.331763}, {""lett"": ""G"", ""lat"": 45.446427, ""lon"": 12.33173}, {""lett"": """", ""lat"": 45.446397, ""lon"": 12.331383}]",unique_parish_in_sestiere,"num=3501.0: 9 doors, all in same parish; using first"
Serafini Armanulo,S. Marco 602,,rappresentante - tessuli,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA, filati, confezioni,,,,455,page_455_semantic.csv,indice_generale,602.0,,SAN MARCO,,45.43589895422609,12.33840261089591,San Marco,SAN MARCO,B,"[{""lett"": ""B"", ""lat"": 45.435899, ""lon"": 12.338403}, {""lett"": ""A"", ""lat"": 45.435842, ""lon"": 12.338388}, {""lett"": """", ""lat"": 45.435833, ""lon"": 12.338379}]",unique_parish_in_sestiere,"num=602.0: 3 doors, all in same parish; using first"
Serafini Romeo,"campo ss. Redentore, 193",Giudecca,"Fabbrica fisccli e dischi per la spremitura delle olive, Cordarni, Pabbard\ elli affini, Fabbrica tappeti, Cinghie per elevatori di molini",GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,456,page_456_semantic.csv,indice_generale,193.0,,GIUDECCA,,45.42528260491998,12.332671297345634,Giudecca2,GIUDECCA,A,"[{""lett"": ""A"", ""lat"": 45.425283, ""lon"": 12.332671}, {""lett"": """", ""lat"": 45.425384, ""lon"": 12.332692}]",unique_parish_in_sestiere,"num=193.0: 2 doors, all in same parish; using first"
S. F. I. A. a.),S. Marco 4098,,"Società lmmobiliare Agricola per l’ Azio n i, compra-vendita immobili",GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,456,page_456_semantic.csv,indice_generale,4098.0,,SAN MARCO,,45.43609001109627,12.333991138433332,San Luca,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.43609, ""lon"": 12.333991}, {""lett"": ""B"", ""lat"": 45.436128, ""lon"": 12.333957}, {""lett"": """", ""lat"": 45.436162, ""lon"": 12.333927}]",unique_parish_in_sestiere,"num=4098.0: 3 doors, all in same parish; using first"
Sfera cav. Att.enuldo,S. Marco 4098,,Macchine per scrivere,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Geometra capo del Genio Civile,,,,456,page_456_semantic.csv,indice_generale,4098.0,,SAN MARCO,,45.43609001109627,12.333991138433332,San Luca,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.43609, ""lon"": 12.333991}, {""lett"": ""B"", ""lat"": 45.436128, ""lon"": 12.333957}, {""lett"": """", ""lat"": 45.436162, ""lon"": 12.333927}]",unique_parish_in_sestiere,"num=4098.0: 3 doors, all in same parish; using first"
Sfirio Gelindo,Castello 836,,barbiere,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,456,page_456_semantic.csv,indice_generale,836.0,,CASTELLO,,45.43045823975107,12.359185838964242,San Pietro,CASTELLO,D,"[{""lett"": ""D"", ""lat"": 45.430458, ""lon"": 12.359186}, {""lett"": ""C"", ""lat"": 45.430427, ""lon"": 12.359095}, {""lett"": ""B"", ""lat"": 45.430418, ""lon"": 12.35907}, {""lett"": ""A"", ""lat"": 45.430393, ""lon"": 12.358998}, {""lett"": """", ""lat"": 45.430386, ""lon"": 12.358978}]",unique_parish_in_sestiere,"num=836.0: 5 doors, all in same parish; using first"
Sgrinzi Napoleone,Giudecca 923,,alimentari,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori, (dett.),,,,456,page_456_semantic.csv,indice_generale,923.0,,GIUDECCA,,45.42489734963531,12.337935708161089,Giudecca1,GIUDECCA,,"[{""lett"": """", ""lat"": 45.424897, ""lon"": 12.337936}, {""lett"": ""A"", ""lat"": 45.424855, ""lon"": 12.337994}]",unique_parish_in_sestiere,"num=923.0: 2 doors, all in same parish; using first"
Sgreva rag. cav. Tiziano,Giudecca 923,,Macchine per scrivere,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,"Ispet:tore, Sez. Mater.iale Tra;ione, Ferrovie dello Stato, Direzione B. Lucia",,,,456,page_456_semantic.csv,indice_generale,923.0,,GIUDECCA,,45.42489734963531,12.337935708161089,Giudecca1,GIUDECCA,,"[{""lett"": """", ""lat"": 45.424897, ""lon"": 12.337936}, {""lett"": ""A"", ""lat"": 45.424855, ""lon"": 12.337994}]",unique_parish_in_sestiere,"num=923.0: 2 doors, all in same parish; using first"
Sguardo Armando,Cannaregio 5113,,"lapidi marmi, specialità veneziane",GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,456,page_456_semantic.csv,indice_generale,5113.0,,CANNAREGIO,,45.44261865534246,12.340246592698144,San Canziano,CANNAREGIO,A,"[{""lett"": ""A"", ""lat"": 45.442619, ""lon"": 12.340247}, {""lett"": """", ""lat"": 45.442632, ""lon"": 12.340169}]",unique_parish_in_sestiere,"num=5113.0: 2 doors, all in same parish; using first"
Shostal,S. Marco,,sartoria e confezioni per signora,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,456,page_456_semantic.csv,indice_generale,456.0,,SAN MARCO,,45.43577131723018,12.33942648190563,San Marco,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.435771, ""lon"": 12.339426}, {""lett"": """", ""lat"": 45.43575, ""lon"": 12.339453}, {""lett"": ""B"", ""lat"": 45.435811, ""lon"": 12.339341}]",unique_parish_in_sestiere,"num=456.0: 3 doors, all in same parish; using first"
SIAS,S. Marco,,Società ital. in accu. sempl. pali in cemento armato,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Marghera,,,,456,page_456_semantic.csv,indice_generale,456.0,,SAN MARCO,,45.43577131723018,12.33942648190563,San Marco,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.435771, ""lon"": 12.339426}, {""lett"": """", ""lat"": 45.43575, ""lon"": 12.339453}, {""lett"": ""B"", ""lat"": 45.435811, ""lon"": 12.339341}]",unique_parish_in_sestiere,"num=456.0: 3 doors, all in same parish; using first"
S.I.C.A.P.,Piazza S. Marco 50,,pubblicità (agenzia),GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,456,page_456_semantic.csv,indice_generale,50.0,,SAN MARCO,,45.4337749792244,12.338664679320768,San Marco,SAN MARCO,,"[{""lett"": """", ""lat"": 45.433775, ""lon"": 12.338665}, {""lett"": ""A"", ""lat"": 45.433764, ""lon"": 12.338623}]",unique_parish_in_sestiere,"num=50.0: 2 doors, all in same parish; using first"
Siciliano prof. Italo,Piazza S. Marco 50,,Macchine per scrivere,consigliere,Duplicatori,Istituto Universitario di Economia e Com.m. Cà Foscari,,,,456,page_456_semantic.csv,indice_generale,50.0,,SAN MARCO,,45.4337749792244,12.338664679320768,San Marco,SAN MARCO,,"[{""lett"": """", ""lat"": 45.433775, ""lon"": 12.338665}, {""lett"": ""A"", ""lat"": 45.433764, ""lon"": 12.338623}]",unique_parish_in_sestiere,"num=50.0: 2 doors, all in same parish; using first"
SIDARMA,Piazza San Marco 181'A,,Soc. Italiana di Armamento,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Capitale Lire 60.000.000,Calcolatrici,,,,456,page_456_semantic.csv,indice_generale,181.0,,SAN MARCO,,45.43477080336342,12.33858409749736,San Marco,SAN MARCO,,"[{""lett"": """", ""lat"": 45.434771, ""lon"": 12.338584}, {""lett"": ""A"", ""lat"": 45.434752, ""lon"": 12.338546}]",unique_parish_in_sestiere,"num=181.0: 2 doors, all in same parish; using first"
Siface Giacomo I°go,Castello 888,,radioemecánica,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,457,page_457_semantic.csv,indice_generale,888.0,,CASTELLO,,45.42968959686035,12.3570657599884,San Pietro,CASTELLO,A,"[{""lett"": ""A"", ""lat"": 45.42969, ""lon"": 12.357066}, {""lett"": """", ""lat"": 45.429706, ""lon"": 12.357121}]",unique_parish_in_sestiere,"num=888.0: 2 doors, all in same parish; using first"
Silan Maria in Bozzoni,"Castello, numero 1813",,osteria,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,457,page_457_semantic.csv,indice_generale,1813.0,,CASTELLO,,45.43253950471689,12.3548681358031,San Pietro,CASTELLO,A,"[{""lett"": ""A"", ""lat"": 45.43254, ""lon"": 12.354868}, {""lett"": """", ""lat"": 45.432539, ""lon"": 12.354842}]",unique_parish_in_sestiere,"num=1813.0: 2 doors, all in same parish; using first"
Silvestri dr. Bruno,Santa Croce 242,,medicina generale,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,457,page_457_semantic.csv,indice_generale,242.0,,SANTA CROCE,,45.43904950020155,12.320726120961703,San Nicola da Tolentino,SANTA CROCE,,"[{""lett"": """", ""lat"": 45.43905, ""lon"": 12.320726}, {""lett"": ""A"", ""lat"": 45.438288, ""lon"": 12.321362}, {""lett"": ""B"", ""lat"": 45.437964, ""lon"": 12.320239}]",unique_parish_in_sestiere,"num=242.0: 3 doors, all in same parish; using first"
Silvestri Mario,San Polo 2566,,orologeria,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA, gioiellerie, oreficeria,,,,457,page_457_semantic.csv,indice_generale,2566.0,,SAN POLO,,45.437268014438935,12.327316549205454,Santa Maria Gloriosa,SAN POLO,A,"[{""lett"": ""A"", ""lat"": 45.437268, ""lon"": 12.327317}, {""lett"": """", ""lat"": 45.437264, ""lon"": 12.327283}]",unique_parish_in_sestiere,"num=2566.0: 2 doors, all in same parish; using first"
Simionato Ada & Schiavi Franco,San Polo 789,,alimentari (det.),GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,457,page_457_semantic.csv,indice_generale,789.0,,SAN POLO,,45.43825535432779,12.333587651577323,San Silvestro,SAN POLO,A,"[{""lett"": ""A"", ""lat"": 45.438255, ""lon"": 12.333588}, {""lett"": """", ""lat"": 45.438242, ""lon"": 12.333618}]",unique_parish_in_sestiere,"num=789.0: 2 doors, all in same parish; using first"
Simionato Picrina,Dorsoduro 2736,,bottiglieria,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,457,page_457_semantic.csv,indice_generale,2736.0,,DORSODURO,,45.432748374951785,12.324329931154,Santa Maria del Carmine,DORSODURO,,"[{""lett"": """", ""lat"": 45.432748, ""lon"": 12.32433}, {""lett"": ""A"", ""lat"": 45.432745, ""lon"": 12.324351}]",unique_parish_in_sestiere,"num=2736.0: 2 doors, all in same parish; using first"
Simionato Umberto,Cannaregio 387,,osteria,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,457,page_457_semantic.csv,indice_generale,387.0,,CANNAREGIO,,45.44305934281523,12.321901336340996,San Geremia,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.443059, ""lon"": 12.321901}, {""lett"": ""E"", ""lat"": 45.443253, ""lon"": 12.321607}, {""lett"": ""F"", ""lat"": 45.443254, ""lon"": 12.321715}, {""lett"": ""I"", ""lat"": 45.44316, ""lon"": 12.321949}, {""lett"": ""H"", ""lat"": 45.443199, ""lon"": 12.321852}, {""lett"": ""G"", ""lat"": 45.443232, ""lon"": 12.321786}, {""lett"": ""D"", ""lat"": 45.443163, ""lon"": 12.321714}, {""lett"": ""C"", ""lat"": 45.443098, ""lon"": 12.321864}, {""lett"": ""A"", ""lat"": 45.443045, ""lon"": 12.321729}, {""lett"": ""B"", ""lat"": 45.443178, ""lon"": 12.32156}]",unique_parish_in_sestiere,"num=387.0: 10 doors, all in same parish; using first"
Siniello Mario,Dorsoduro 2870,,Geometra,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,457,page_457_semantic.csv,indice_generale,2870.0,,DORSODURO,,45.43263531613684,12.323605432196333,Santa Maria del Carmine,DORSODURO,A,"[{""lett"": ""A"", ""lat"": 45.432635, ""lon"": 12.323605}, {""lett"": """", ""lat"": 45.432629, ""lon"": 12.323571}, {""lett"": ""B"", ""lat"": 45.432627, ""lon"": 12.323555}]",unique_parish_in_sestiere,"num=2870.0: 3 doors, all in same parish; using first"
Sinigaglia Renata,S. Marco 2061,,sarta,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,457,page_457_semantic.csv,indice_generale,2061.0,,SAN MARCO,,45.43322422028316,12.334924457588311,Santa Maria Zobenigo,SAN MARCO,,"[{""lett"": """", ""lat"": 45.433224, ""lon"": 12.334924}, {""lett"": ""A"", ""lat"": 45.433211, ""lon"": 12.334927}]",unique_parish_in_sestiere,"num=2061.0: 2 doors, all in same parish; using first"
Sioni cav. Emanuele,S. Marco 2061,,Archiviata dell' Avvocatura dello Stato,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori,Calcolatrici,,,,457,page_457_semantic.csv,indice_generale,2061.0,,SAN MARCO,,45.43322422028316,12.334924457588311,Santa Maria Zobenigo,SAN MARCO,,"[{""lett"": """", ""lat"": 45.433224, ""lon"": 12.334924}, {""lett"": ""A"", ""lat"": 45.433211, ""lon"": 12.334927}]",unique_parish_in_sestiere,"num=2061.0: 2 doors, all in same parish; using first"
Siragusa cav. Gaetano,S. Polo 2128,,Comandu dipped,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA, Guardia di Finanza, Legione Territ,,,,457,page_457_semantic.csv,indice_generale,2128.0,,SAN POLO,,45.43778659871449,12.329324425484623,Santa Maria Gloriosa,SAN POLO,,"[{""lett"": """", ""lat"": 45.437787, ""lon"": 12.329324}, {""lett"": ""A"", ""lat"": 45.437805, ""lon"": 12.32936}, {""lett"": """", ""lat"": 45.439591, ""lon"": 12.329674}]",unique_parish_in_sestiere,"num=2128.0: 3 doors, all in same parish; using first"
Siragusa dr. Giac.,S. Polo 2128,,Capo Divisione,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,Duplicatori, Prefettura,,,,457,page_457_semantic.csv,indice_generale,2128.0,,SAN POLO,,45.43778659871449,12.329324425484623,Santa Maria Gloriosa,SAN POLO,,"[{""lett"": """", ""lat"": 45.437787, ""lon"": 12.329324}, {""lett"": ""A"", ""lat"": 45.437805, ""lon"": 12.32936}, {""lett"": """", ""lat"": 45.439591, ""lon"": 12.329674}]",unique_parish_in_sestiere,"num=2128.0: 3 doors, all in same parish; using first"
Sitran Guido,S. Marco numero 511,,cartoleria oggetti artistici,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,numero. 920,Zattere,,,,458,page_458_semantic.csv,indice_generale,511.0,,SAN MARCO,,45.436090174798125,12.339084811755852,San Marco,SAN MARCO,,"[{""lett"": """", ""lat"": 45.43609, ""lon"": 12.339085}, {""lett"": ""A"", ""lat"": 45.436107, ""lon"": 12.339115}]",unique_parish_in_sestiere,"num=511.0: 2 doors, all in same parish; using first"
S. A. Carhoni,S. Polo 1957,,legno carboni (grossisti),carburnati olii ed affini,illuminazione pubblica,America Travel Servico,,,,458,page_458_semantic.csv,indice_generale,1957.0,,SAN POLO,,45.4375438097882,12.330412090142092,Santa Maria Gloriosa,SAN POLO,,"[{""lett"": """", ""lat"": 45.437544, ""lon"": 12.330412}, {""lett"": ""A"", ""lat"": 45.437442, ""lon"": 12.33043}]",unique_parish_in_sestiere,"num=1957.0: 2 doors, all in same parish; using first"
S. A. Costantini Vistoni Canuzzo,S. Marco 2822, Murano, Pal Da Mula,",",corieettine e pele,America Travel Servico,,,,458,page_458_semantic.csv,indice_generale,2822.0,,SAN MARCO,,45.43196834709205,12.330189439727672,Santo Stefano,SAN MARCO,,"[{""lett"": """", ""lat"": 45.431968, ""lon"": 12.330189}, {""lett"": ""B"", ""lat"": 45.432059, ""lon"": 12.330224}, {""lett"": ""A"", ""lat"": 45.43202, ""lon"": 12.330203}]",unique_parish_in_sestiere,"num=2822.0: 3 doors, all in same parish; using first"
"S. A. La Luce » RA ""","Campo Marin 1222, S. Marco, San Sanele #S5",ESPERIA,"elttricità econo, nizatori",",",illuminazione pubblica,"Concessionario per le Tre Ve- menez AFE, Amodeo Fuga",,,,459,page_459_semantic.csv,indice_generale,1222.0,,SAN MARCO,,45.433854385759034,12.33693164800198,San Marco,SAN MARCO,B,"[{""lett"": ""B"", ""lat"": 45.433854, ""lon"": 12.336932}, {""lett"": """", ""lat"": 45.433982, ""lon"": 12.336879}, {""lett"": ""A"", ""lat"": 45.433925, ""lon"": 12.336901}]",unique_parish_in_sestiere,"num=1222.0: 3 doors, all in same parish; using first"
S. A. L.'Area,"Campo Marin 1222, S. Marco, San Sanele #S5",ESPERIA,"agenzia di viaggi e turismo,Cappellont Aldo","Merceria Capitolio, , ",calzature,America Travel Servico,,,,459,page_459_semantic.csv,indice_generale,1222.0,,SAN MARCO,,45.433854385759034,12.33693164800198,San Marco,SAN MARCO,B,"[{""lett"": ""B"", ""lat"": 45.433854, ""lon"": 12.336932}, {""lett"": """", ""lat"": 45.433982, ""lon"": 12.336879}, {""lett"": ""A"", ""lat"": 45.433925, ""lon"": 12.336901}]",unique_parish_in_sestiere,"num=1222.0: 3 doors, all in same parish; using first"
"S. A. Latteria Bianchari » SALB ""","Campo Marin 1222, S. Marco, San Sanele #S5",C alle dei Fabbri,latte,",",illuminazione pubblica,produzione e commercio,,,,459,page_459_semantic.csv,indice_generale,1222.0,,SAN MARCO,,45.433854385759034,12.33693164800198,San Marco,SAN MARCO,B,"[{""lett"": ""B"", ""lat"": 45.433854, ""lon"": 12.336932}, {""lett"": """", ""lat"": 45.433982, ""lon"": 12.336879}, {""lett"": ""A"", ""lat"": 45.433925, ""lon"": 12.336901}]",unique_parish_in_sestiere,"num=1222.0: 3 doors, all in same parish; using first"
S. A. Miato (Soe. a. R. l.),S. Marco numero 287,ESPERIA,tessuti,",",illuminazione pubblica,America Travel Servico,,,,459,page_459_semantic.csv,indice_generale,287.0,,SAN MARCO,,45.43500039162325,12.338912457837983,San Marco,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.435, ""lon"": 12.338912}, {""lett"": """", ""lat"": 45.435018, ""lon"": 12.338954}]",unique_parish_in_sestiere,"num=287.0: 2 doors, all in same parish; using first"
S. A. Officina e Cantieri di Venezia,S. Croce 1924,ESPERIA,cantiere navale,",",illuminazione pubblica,America Travel Servico,,,,459,page_459_semantic.csv,indice_generale,1924.0,,SANTA CROCE,,45.438739413815824,12.33121437777972,San Cassiano,SANTA CROCE,,"[{""lett"": """", ""lat"": 45.438739, ""lon"": 12.331214}, {""lett"": """", ""lat"": 45.441017, ""lon"": 12.329848}]",unique_parish_in_sestiere,"num=1924.0: 2 doors, all in same parish; using first"
S. A. Panificiatori acquisti collettivi SAPA,Cannaregio 229,,autocoristi,",",oli,autocoristi,,,,460,page_460_semantic.csv,indice_generale,229.0,,CANNAREGIO,,45.43886796236962,12.321386887751288,San Geremia,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.438868, ""lon"": 12.321387}, {""lett"": """", ""lat"": 45.442735, ""lon"": 12.324309}]",unique_parish_in_sestiere,"num=229.0: 2 doors, all in same parish; using first"
S. A. Paride Di Bassan,San Marco 2412,,imbarc o sbarchi,",",oli,imbarc o sbarchi,,,,460,page_460_semantic.csv,indice_generale,2412.0,,SAN MARCO,,45.432924582402805,12.333697469670884,Santa Maria Zobenigo,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.432925, ""lon"": 12.333697}, {""lett"": """", ""lat"": 45.432917, ""lon"": 12.333867}]",unique_parish_in_sestiere,"num=2412.0: 2 doors, all in same parish; using first"
S. A. Perseveranza Recapito espressi telc grammi,San Marco 5547,,trasporti postali,",",oli,trasporti postali,,,,460,page_460_semantic.csv,indice_generale,5547.0,,SAN MARCO,,45.4383752926548,12.337076925283844,San Salvador,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.438375, ""lon"": 12.337077}, {""lett"": """", ""lat"": 45.438391, ""lon"": 12.337084}]",unique_parish_in_sestiere,"num=5547.0: 2 doors, all in same parish; using first"
S. A. Porto Industriale di Venezia,San Marco Calle Tondo,,accordi ferroviari,",",S Marco 119,accordi ferroviari,,,,460,page_460_semantic.csv,indice_generale,460.0,,SAN MARCO,,45.435741183349776,12.339207077828648,San Marco,SAN MARCO,B,"[{""lett"": ""B"", ""lat"": 45.435741, ""lon"": 12.339207}, {""lett"": ""A"", ""lat"": 45.435732, ""lon"": 12.339218}]",unique_parish_in_sestiere,"num=460.0: 2 doors, all in same parish; using first"
S. A. Prodotti Antiparassitari ed affini,"S, Marco numbero 442",,prodotti antiparassitari,", ,",prodotti antiparassitari,S. A. Prodotti Antiparassitari ed affini,,,,460,page_460_semantic.csv,indice_generale,442.0,,SAN MARCO,,45.43562664464436,12.339515151384592,San Marco,SAN MARCO,B,"[{""lett"": ""B"", ""lat"": 45.435627, ""lon"": 12.339515}, {""lett"": ""A"", ""lat"": 45.435617, ""lon"": 12.3395}]",unique_parish_in_sestiere,"num=442.0: 2 doors, all in same parish; using first"
